mu1,mu2,nu,sigma1,sigma2
0.931717790723012,0.85794220367877,24.6661455181056,0.0958495566331097,0.0600925785376893
0.916423095617194,0.865839604610634,25.7162216623362,0.0929500104678006,0.063738280991458
0.944723944165271,0.857749802639131,26.6437939165061,0.0788687030882024,0.0580371775722927
0.934171481724158,0.852333106234952,140.433872341687,0.0994725875758076,0.065313225409859
0.884881964532906,0.86312735571697,80.836886637119,0.10389004930118,0.073206815417454
0.912882077358048,0.837621918425716,44.9827097304189,0.074340019319845,0.0746769453090563
0.904318185213745,0.85743103052239,20.3152052053469,0.0783742149009801,0.0677037801179686
0.8947475810648,0.851760867898302,21.6690142799132,0.0852205376792485,0.0720268941060151
0.923212813205659,0.84792577477489,21.2137707449933,0.0693883926624496,0.0859399645991695
0.931200663458594,0.863032879913302,36.8989310749247,0.105276070039624,0.0869963558866564
0.865210065685169,0.854207284679373,29.7656602522399,0.0833351345541825,0.0691406655783544
0.891299423706544,0.854675173657001,61.0831644684689,0.0938799569472569,0.0695802351204063
0.927933286098085,0.868831077691748,31.4547839818833,0.0936740988157981,0.0709638384554092
0.891260037029559,0.864581887161627,43.7192624080287,0.0695264526479792,0.0628038641383831
0.904458274651397,0.848984864507358,14.5411575305607,0.105241082902189,0.0636656327496452
0.909966157106528,0.852563626049824,18.5262574560568,0.101790099587014,0.0688919430821932
0.907056360573504,0.856409488575516,30.2327635570683,0.0979836962744069,0.0731933787495054
0.911374055889234,0.840069521358905,6.50275366073813,0.0695224809894557,0.0779231306140006
0.926922514398066,0.864409611630584,4.2734368419152,0.0525194226130958,0.069219283141134
0.921151777369645,0.848182790242821,4.38542879549784,0.0486930254774619,0.0529672525498971
0.92481303357225,0.837466214375084,16.5752545193607,0.0823960375166428,0.0807959262490581
0.913136431824046,0.843650515333953,11.8470453259938,0.0956968409863953,0.0584592594355021
0.927664718783737,0.866959575018879,10.8518969891252,0.0940766426693304,0.0623810528840995
0.930530995649862,0.867153021585791,9.18182249386674,0.075837932623897,0.0892702609067044
0.894640663476669,0.852638678971106,25.6868664851308,0.0802024614924299,0.0943412252961164
0.911242080555468,0.848631867784082,69.7227360294337,0.0886093826030808,0.0542946709038503
